datetime,SPY,cash,commission,total,returns,equity_curve,drawdown
2021-02-01,37623.0011,66121.5021,2.5,103744.5032,0.005973134325382823,1.0374450319999997,-0.03319999199999968
2021-02-02,38154.9988,66121.5021,2.5,104276.5009,0.005127960360216788,1.0427650089999996,-0.027880014999999814
2021-02-03,38185.0006,66121.5021,2.5,104306.5027,0.0002877139119652483,1.0430650269999995,-0.02757999699999991
2021-02-04,38619.0002,66121.5021,2.5,104740.5023,0.00416081058002904,1.0474050229999994,-0.02324000100000001
2021-02-05,38770.9991,66121.5021,2.5,104892.5012,0.0014511950645859084,1.0489250119999995,-0.021720011999999844
2021-02-08,39051.001000000004,66121.5021,2.5,105172.5031,0.0026694177066681757,1.0517250309999995,-0.018919992999999913
2021-02-09,39025.0,66121.5021,2.5,105146.5021,-0.000247222413022552,1.0514650209999994,-0.019180003
2021-02-10,39007.998700000004,66121.5021,2.5,105129.50080000001,-0.00016169154142497977,1.0512950079999994,-0.01935001599999997
2021-02-11,39070.9991,66121.5021,2.5,105192.5012,0.0005992647118133743,1.0519250119999994,-0.018720011999999953
2021-02-12,39264.0015,66121.5021,2.5,105385.5036,0.0018347543579464443,1.0538550359999994,-0.016789987999999978
2021-02-16,39229.9988,66121.5021,2.5,105351.5009,-0.0003226506382609795,1.0535150089999994,-0.017130015
2021-02-17,39239.0015,66121.5021,2.5,105360.5036,8.545393205694474e-05,1.0536050359999996,-0.01703998799999984
2021-02-18,39072.000100000005,66121.5021,2.5,105193.5022,-0.0015850474731404773,1.0519350219999997,-0.018710001999999726
2021-02-19,39002.999899999995,66121.5021,2.5,105124.502,-0.0006559359519071606,1.0512450199999996,-0.01940000399999975
2021-02-22,38702.999899999995,66121.5021,2.5,104824.502,-0.0028537590599002627,1.0482450199999995,-0.022400003999999862
2021-02-23,38750.0,66121.5021,2.5,104871.5021,0.00044836940890036203,1.0487150209999996,-0.02193000299999981
2021-02-24,39176.9989,66121.5021,2.5,105298.50099999999,0.004071639019653128,1.0529850099999996,-0.017660013999999835
2021-02-25,38232.998700000004,66121.5021,2.5,104354.50080000001,-0.00896499181882926,1.0435450079999997,-0.02710001599999967
2021-02-26,38035.9985,66121.5021,2.5,104157.5006,-0.0018877978284574937,1.0415750059999997,-0.029070017999999642
2021-03-01,38957.998700000004,66121.5021,2.5,105079.50080000001,0.008851980843326945,1.050795008,-0.01985001599999947
2021-03-02,38654.0009,66121.5021,2.5,104775.503,-0.002893026686324074,1.0477550299999998,-0.02288999399999958
2021-03-03,38142.001299999996,66121.5021,2.5,104263.50339999999,-0.0048866346172541375,1.0426350339999997,-0.028009989999999707
2021-03-04,37670.0012,66121.5021,2.5,103791.5033,-0.004526992519992334,1.0379150329999998,-0.032729990999999625
2021-03-05,38363.000499999995,66121.5021,2.5,104484.50259999999,0.0066768403767787365,1.0448450259999997,-0.025799997999999658
2021-03-08,38172.000100000005,66121.5021,2.5,104293.5022,-0.0018280261210718018,1.0429350219999998,-0.027710001999999623
2021-03-09,38717.001299999996,66121.5021,2.5,104838.50339999999,0.005225648659825888,1.0483850339999996,-0.022259989999999785
2021-03-10,38957.998700000004,66121.5021,2.5,105079.50080000001,0.002298748953717178,1.050795008,-0.01985001599999947
2021-03-11,39352.999899999995,66121.5021,2.5,105474.502,0.003759070008828802,1.0547450199999997,-0.01590000399999969
2021-03-12,39405.9998,66121.5021,2.5,105527.5019,0.0005024901658223779,1.0552750189999998,-0.015370004999999631
2021-03-15,39641.000400000004,66121.5021,2.5,105762.5025,0.002226913323720048,1.0576250249999999,-0.013019998999999505
2021-03-16,39591.000400000004,66121.5021,2.5,105712.5025,-0.00047275734611140763,1.057125025,-0.01351999899999945
2021-03-17,39726.001000000004,66121.5021,2.5,105847.5031,0.0012770542443643063,1.058475031,-0.012169992999999435
2021-03-18,39148.0011,66121.5021,2.5,105269.5032,-0.005460685260132436,1.0526950320000001,-0.01794999199999925
2021-03-19,38948.0011,66121.5021,2.5,105069.5032,-0.0018998854741436588,1.0506950320000001,-0.01994999199999925
2021-03-22,39258.999599999996,66121.5021,2.5,105380.5017,0.0029599311934311867,1.0538050170000002,-0.016840006999999213
2021-03-23,38950.0,66121.5021,2.5,105071.5021,-0.0029322274520923175,1.0507150210000002,-0.01993000299999914
2021-03-24,38751.9989,66121.5021,2.5,104873.50099999999,-0.0018844415092834632,1.0487350100000001,-0.021910013999999256
2021-03-25,38970.0012,66121.5021,2.5,105091.5033,0.002078716719870144,1.0509150330000003,-0.01972999099999906
2021-03-26,39598.0011,66121.5021,2.5,105719.5032,0.00597574380687349,1.0571950320000003,-0.013449991999999078
2021-03-29,39577.999899999995,66121.5021,2.5,105699.502,-0.00018919120308558135,1.0569950200000002,-0.01365000399999916
2021-03-30,39473.0011,66121.5021,2.5,105594.5032,-0.0009933708107724426,1.0559450320000003,-0.014699991999999051
2021-03-31,39632.998700000004,66121.5021,2.5,105754.50080000001,0.0015152076590290164,1.0575450080000004,-0.013100015999998993
2021-04-01,40060.9985,66121.5021,2.5,106182.5006,0.004047107184680598,1.0618250060000003,-0.008820017999999097
2021-04-05,40635.9985,66121.5021,2.5,106757.5006,0.005415204923135963,1.0675750060000004,-0.003070017999998953
2021-04-06,40611.999500000005,66121.5021,2.5,106733.5016,-0.00022479919317253128,1.0673350160000006,-0.0033100079999988097
2021-04-07,40658.999599999996,66121.5021,2.5,106780.5017,0.00044035002408260304,1.0678050170000004,-0.0028400069999989785
2021-04-08,40851.9989,66121.5021,2.5,106973.50099999999,0.001807439531818611,1.0697350100000005,-0.0009100139999989043
2021-04-09,41148.998999999996,66121.5021,2.5,107270.5011,0.0027763894536836364,1.0727050110000007,0.0
2021-04-12,41164.0015,66121.5021,2.5,107285.5036,0.0001398567159298647,1.0728550360000007,0.0
2021-04-13,41285.9985,66121.5021,2.5,107407.5006,0.0011371247363936021,1.0740750060000006,0.0
2021-04-14,41145.0012,66121.5021,2.5,107266.5033,-0.001312732343759615,1.0726650330000007,-0.0014099729999998978
2021-04-15,41586.999500000005,66121.5021,2.5,107708.5016,0.004120562210961909,1.0770850160000007,0.0
2021-04-16,41726.001000000004,66121.5021,2.5,107847.5031,0.0012905341540838666,1.0784750310000006,0.0
2021-04-19,41520.9991,66121.5021,2.5,107642.5012,-0.0019008497564372284,1.0764250120000007,-0.002050018999999903
2021-04-20,41217.001299999996,66121.5021,2.5,107338.50339999999,-0.0028241428488844367,1.0733850340000006,-0.005089997000000013
2021-04-21,41607.0007,66121.5021,2.5,107728.50279999999,0.003633359769761757,1.0772850280000006,-0.0011900030000000505
2021-04-22,41226.9989,66121.5021,2.5,107348.50099999999,-0.0035274025919164176,1.0734850100000006,-0.004990021000000011
2021-04-23,41673.998999999996,66121.5021,2.5,107795.5011,0.004164008773629879,1.0779550110000007,-0.0005200199999999544
2021-04-26,41760.9985,66121.5021,2.5,107882.5006,0.0008070791369976238,1.0788250060000009,0.0
2021-04-27,41751.9989,66121.5021,2.5,107873.50099999999,-8.342038745823288e-05,1.0787350100000006,-8.999600000025865e-05
2021-04-28,41739.9994,66121.5021,2.5,107861.5015,-0.00011123677167013124,1.0786150150000007,-0.000209991000000187
2021-04-29,42005.9998,66121.5021,2.5,108127.5019,0.0024661292147876157,1.0812750190000007,0.0
2021-04-30,41729.9988,66121.5021,2.5,107851.5009,-0.002552551341242104,1.0785150090000006,-0.002760010000000035
2021-05-03,41820.0012,66121.5021,2.5,107941.5033,0.0008345029902128154,1.0794150330000005,-0.0018599860000001467
2021-05-04,41561.999500000005,66121.5021,2.5,107683.5016,-0.002390199247854996,1.0768350160000006,-0.004440003000000026
2021-05-05,41575.0,66121.5021,2.5,107696.5021,0.00012072880066882341,1.0769650210000006,-0.004309998000000093
2021-05-06,41907.0007,66121.5021,2.5,108028.50279999999,0.0030827435759399613,1.0802850280000005,-0.00098999100000019
2021-05-07,42211.999500000005,66121.5021,2.5,108333.5016,0.0028233178475562948,1.0833350160000008,0.0
2021-05-10,41794.0002,66121.5021,2.5,107915.5023,-0.0038584490838613483,1.0791550230000007,-0.0041799930000001595
2021-05-11,41420.9991,66121.5021,2.5,107542.5012,-0.0034564181424376894,1.0754250120000006,-0.007910004000000193
2021-05-12,40541.000400000004,66121.5021,2.5,106662.5025,-0.008182799267086427,1.0666250250000007,-0.016709991000000146
2021-05-13,41027.999899999995,66121.5021,2.5,107149.502,0.0045657985569951265,1.0714950200000006,-0.011839996000000186
2021-05-14,41657.998700000004,66121.5021,2.5,107779.50080000001,0.005879624153549701,1.077795008000001,-0.005540007999999874
2021-05-17,41551.9989,66121.5021,2.5,107673.50099999999,-0.0009834875761459694,1.0767350100000008,-0.006600005999999992
2021-05-18,41194.0002,66121.5021,2.5,107315.5023,-0.0033248542740335063,1.0731550230000009,-0.010179992999999943
2021-05-19,41085.9985,66121.5021,2.5,107207.5006,-0.0010063942085279942,1.072075006000001,-0.011260009999999765
2021-05-20,41527.999899999995,66121.5021,2.5,107649.502,0.0041228589186976805,1.076495020000001,-0.006839995999999848
2021-05-21,41494.0002,66121.5021,2.5,107615.5023,-0.00031583703935755825,1.076155023000001,-0.007179992999999829
2021-05-24,41917.001299999996,66121.5021,2.5,108038.50339999999,0.003930670683679027,1.080385034000001,-0.002949981999999851
2021-05-25,41823.998999999996,66121.5021,2.5,107945.5011,-0.0008608255119534336,1.0794550110000012,-0.003880004999999631
2021-05-26,41907.0007,66121.5021,2.5,108028.50279999999,0.0007689222723890055,1.080285028000001,-0.0030499879999998925
2021-05-27,41929.0009,66121.5021,2.5,108050.503,0.0002036518088261996,1.080505030000001,-0.00282998599999984
2021-05-28,42004.0009,66121.5021,2.5,108125.503,0.0006941198598584553,1.081255030000001,-0.0020799859999998116
2021-06-01,41967.001299999996,66121.5021,2.5,108088.50339999999,-0.0003421912404885097,1.080885034000001,-0.002449981999999906
2021-06-02,42032.998700000004,66121.5021,2.5,108154.50080000001,0.0006105866759555933,1.081545008000001,-0.001790007999999732
2021-06-03,41876.9989,66121.5021,2.5,107998.50099999999,-0.0014423791783616524,1.0799850100000008,-0.0033500060000000165
2021-06-04,42260.0006,66121.5021,2.5,108381.5027,0.0035463612592179228,1.0838150270000009,0.0
2021-06-07,42219.0002,66121.5021,2.5,108340.5023,-0.00037829702466385395,1.0834050230000007,-0.0004100040000001304
2021-06-08,42227.999899999995,66121.5021,2.5,108349.502,8.306865677143449e-05,1.0834950200000009,-0.00032000700000001103
2021-06-09,42164.9994,66121.5021,2.5,108286.5015,-0.0005814562950182678,1.082865015000001,-0.0009500119999998891
2021-06-10,42360.9985,66121.5021,2.5,108482.5006,0.0018100049155249653,1.084825006000001,0.0
2021-06-11,42430.9998,66121.5021,2.5,108552.5019,0.0006452773453122784,1.0855250190000012,0.0
2021-06-14,42526.001000000004,66121.5021,2.5,108647.5031,0.0008751636151833608,1.0864750310000013,0.0
2021-06-15,42448.0011,66121.5021,2.5,108569.5032,-0.0007179170967988036,1.0856950320000014,-0.0007799989999999202
2021-06-16,42210.9985,66121.5021,2.5,108332.5006,-0.002182957396087648,1.0833250060000015,-0.003150024999999834
2021-06-17,42197.000100000005,66121.5021,2.5,108318.5022,-0.00012921699326118308,1.0831850220000014,-0.0032900089999998716
2021-06-18,41492.001299999996,66121.5021,2.5,107613.50339999999,-0.006508572272337143,1.0761350340000013,-0.01033999699999999
2021-06-21,42085.9985,66121.5021,2.5,108207.5006,0.005519727369084126,1.0820750060000015,-0.0044000249999998076
2021-06-22,42310.9985,66121.5021,2.5,108432.5006,0.0020793382968129492,1.0843250060000014,-0.0021500249999999443
2021-06-23,42260.0006,66121.5021,2.5,108381.5027,-0.00047031932047869596,1.0838150270000013,-0.0026600039999999936
2021-06-24,42510.0006,66121.5021,2.5,108631.5027,0.002306666670714108,1.0863150270000013,-0.0001600040000000469
2021-06-25,42660.9985,66121.5021,2.5,108782.5006,0.0013900010240768257,1.0878250060000012,0.0
2021-06-28,42747.000100000005,66121.5021,2.5,108868.5022,0.0007905830397871849,1.0886850220000013,0.0
2021-06-29,42770.0012,66121.5021,2.5,108891.5033,0.00021127414757438068,1.0889150330000013,0.0
2021-06-30,42805.9998,66121.5021,2.5,108927.5019,0.00033059145028824233,1.0892750190000013,0.0
2021-07-01,43042.9993,66121.5021,2.5,109164.50140000001,0.0021757544776670468,1.0916450140000014,0.0
2021-07-02,43372.000100000005,66121.5021,2.5,109493.5022,0.0030138075636370054,1.0949350220000011,0.0
2021-07-06,43292.9993,66121.5021,2.5,109414.50140000001,-0.0007215113080929481,1.094145014000001,-0.0007900080000000642
2021-07-07,43445.9991,66121.5021,2.5,109567.5012,0.001398350292166839,1.095675012000001,0.0
2021-07-08,43092.001299999996,66121.5021,2.5,109213.50339999999,-0.003230864956515145,1.092135034000001,-0.0035399780000000547
2021-07-09,43551.9989,66121.5021,2.5,109673.50099999999,0.004211911399959689,1.0967350100000008,0.0
2021-07-12,43707.998700000004,66121.5021,2.5,109829.50080000001,0.0014224019346298356,1.0982950080000011,0.0
2021-07-13,43558.999599999996,66121.5021,2.5,109680.5017,-0.0013566400549460678,1.096805017000001,-0.0014899910000001348
2021-07-14,43623.998999999996,66121.5021,2.5,109745.5011,0.0005926249332610656,1.097455011000001,-0.0008399970000001478
2021-07-15,43475.0,66121.5021,2.5,109596.5021,-0.0013576775221448845,1.095965021000001,-0.0023299870000002
2021-07-16,43133.999599999996,66121.5021,2.5,109255.5017,-0.0031114168195702785,1.092555017000001,-0.005739991000000222
2021-07-19,42497.000100000005,66121.5021,2.5,108618.5022,-0.005830365428636242,1.086185022000001,-0.012109986000000017
2021-07-20,43105.9998,66121.5021,2.5,109227.5019,0.005606776816703407,1.0922750190000012,-0.006019988999999892
2021-07-21,43454.9988,66121.5021,2.5,109576.5009,0.0031951568417221132,1.0957650090000013,-0.0025299989999998385
2021-07-22,43545.9991,66121.5021,2.5,109667.5012,0.0008304727679071533,1.0966750120000013,-0.001619995999999846
2021-07-23,43994.0002,66121.5021,2.5,110115.5023,0.004085085326992033,1.1011550230000013,0.0
2021-07-26,44101.9989,66121.5021,2.5,110223.50099999999,0.0009807765277749514,1.1022350100000011,0.0
2021-07-27,43901.001000000004,66121.5021,2.5,110022.5031,-0.001823548500786476,1.1002250310000012,-0.002009978999999884
2021-07-28,43882.998700000004,66121.5021,2.5,110004.50080000001,-0.00016362379961154527,1.1000450080000013,-0.0021900019999998577
2021-07-29,44064.9994,66121.5021,2.5,110186.5015,0.0016544841227077445,1.1018650150000011,-0.00036999500000001184
2021-07-30,43851.001000000004,66121.5021,2.5,109972.5031,-0.0019421471513004773,1.0997250310000013,-0.002509978999999829
2021-08-02,43758.999599999996,66121.5021,2.5,109880.5017,-0.000836585486431507,1.0988050170000012,-0.003429992999999909
2021-08-03,44114.9994,66121.5021,2.5,110236.5015,0.003239881457512528,1.1023650150000013,0.0
2021-08-04,43898.0011,66121.5021,2.5,110019.5032,-0.001968479560284231,1.1001950320000013,-0.002169982999999931
2021-08-05,44176.001000000004,66121.5021,2.5,110297.5031,0.002526823807726508,1.1029750310000013,0.0
2021-08-06,44248.998999999996,66121.5021,2.5,110370.5011,0.0006618282186661162,1.1037050110000013,0.0
2021-08-09,44213.000499999995,66121.5021,2.5,110334.50259999999,-0.0003261605197152351,1.1033450260000013,-0.0003599850000000071
2021-08-10,44267.9993,66121.5021,2.5,110389.50140000001,0.0004984732672372871,1.1038950140000015,0.0
2021-08-11,44377.999899999995,66121.5021,2.5,110499.502,0.0009964770073687124,1.1049950200000014,0.0
2021-08-12,44510.9985,66121.5021,2.5,110632.5006,0.0012036126642454015,1.1063250060000014,0.0
2021-08-13,44592.001299999996,66121.5021,2.5,110713.50339999999,0.0007321790573355802,1.1071350340000012,0.0
2021-08-16,44697.000100000005,66121.5021,2.5,110818.5022,0.0009483829593999182,1.1081850220000016,0.0
2021-08-17,44404.0009,66121.5021,2.5,110525.503,-0.002643955604734849,1.1052550300000015,-0.0029299920000001034
2021-08-18,43917.9993,66121.5021,2.5,110039.50140000001,-0.004397189669428481,1.1003950140000016,-0.007790007999999959
2021-08-19,43985.9985,66121.5021,2.5,110107.5006,0.0006179526364156196,1.1010750060000014,-0.007110016000000163
2021-08-20,44335.9985,66121.5021,2.5,110457.5006,0.0031787116962311845,1.1045750060000015,-0.0036100160000001047
2021-08-23,44726.001000000004,66121.5021,2.5,110847.5031,0.003530792367032909,1.1084750310000016,0.0
2021-08-24,44797.000100000005,66121.5021,2.5,110918.5022,0.0006405114956531399,1.1091850220000015,0.0
2021-08-25,44891.000400000004,66121.5021,2.5,111012.5025,0.0008474717755428962,1.1101250250000014,0.0
2021-08-26,44626.001000000004,66121.5021,2.5,110747.5031,-0.002387113109174388,1.1074750310000014,-0.002649993999999989
2021-08-27,45025.0,66121.5021,2.5,111146.5021,0.003602781000305866,1.1114650210000014,0.0
2021-08-30,45223.0011,66121.5021,2.5,111344.5032,0.0017814424769018178,1.1134450320000013,0.0
2021-08-31,45155.9998,66121.5021,2.5,111277.5019,-0.0006017477116014858,1.1127750190000012,-0.0006700130000001359
2021-09-01,45179.9988,66121.5021,2.5,111301.5009,0.0002156680334319816,1.113015009000001,-0.00043002300000027915
2021-09-02,45319.0002,66121.5021,2.5,111440.5023,0.0012488726466042266,1.114405023000001,0.0
2021-09-03,45307.998700000004,66121.5021,2.5,111429.50080000001,-9.872084002604531e-05,1.1142950080000014,-0.00011001499999974129
2021-09-07,45145.9991,66121.5021,2.5,111267.5012,-0.0014538304384112966,1.1126750120000013,-0.0017300109999998092
2021-09-08,45091.000400000004,66121.5021,2.5,111212.5025,-0.0004942925778582685,1.1121250250000014,-0.0022799979999996722
2021-09-09,44898.0011,66121.5021,2.5,111019.5032,-0.001735410099237722,1.1101950320000014,-0.0042099909999997465
2021-09-10,44544.0002,66121.5021,2.5,110665.5023,-0.0031886370394064167,1.1066550230000012,-0.007749999999999924
2021-09-13,44657.998700000004,66121.5021,2.5,110779.50080000001,0.0010301177659770566,1.1077950080000012,-0.006610014999999914
2021-09-14,44417.001299999996,66121.5021,2.5,110538.50339999999,-0.002175469272380215,1.105385034000001,-0.009019989000000006
2021-09-15,44788.000499999995,66121.5021,2.5,110909.50259999999,0.0033562893343823674,1.1090950260000012,-0.0053099969999999
2021-09-16,44717.001299999996,66121.5021,2.5,110838.50339999999,-0.0006401543450795799,1.1083850340000012,-0.006019988999999892
2021-09-17,44139.9994,66121.5021,2.5,110261.5015,-0.005205789344860379,1.1026150150000014,-0.011790007999999741
2021-09-20,43404.0009,66121.5021,2.5,109525.503,-0.006675027003872236,1.0952550300000015,-0.019149992999999643
2021-09-21,43363.000499999995,66121.5021,2.5,109484.50259999999,-0.00037434569006278284,1.0948450260000013,-0.019559996999999774
2021-09-22,43785.9985,66121.5021,2.5,109907.5006,0.0038635422361594784,1.0990750060000014,-0.015330016999999696
2021-09-23,44317.9993,66121.5021,2.5,110439.50140000001,0.004840441253742833,1.1043950140000014,-0.010010008999999709
2021-09-24,0.0,110439.00140000001,3.0,110439.00140000001,-4.5273656043010035e-06,1.1043900140000014,-0.010015008999999742
2021-09-27,0.0,110439.00140000001,3.0,110439.00140000001,0.0,1.1043900140000014,-0.010015008999999742
2021-09-28,0.0,110439.00140000001,3.0,110439.00140000001,0.0,1.1043900140000014,-0.010015008999999742
2021-09-29,0.0,110439.00140000001,3.0,110439.00140000001,0.0,1.1043900140000014,-0.010015008999999742
2021-09-30,0.0,110439.00140000001,3.0,110439.00140000001,0.0,1.1043900140000014,-0.010015008999999742
2021-10-01,0.0,110439.00140000001,3.0,110439.00140000001,0.0,1.1043900140000014,-0.010015008999999742
2021-10-04,0.0,110439.00140000001,3.0,110439.00140000001,0.0,1.1043900140000014,-0.010015008999999742
2021-10-05,0.0,110439.00140000001,3.0,110439.00140000001,0.0,1.1043900140000014,-0.010015008999999742
2021-10-06,0.0,110439.00140000001,3.0,110439.00140000001,0.0,1.1043900140000014,-0.010015008999999742
2021-10-07,0.0,110439.00140000001,3.0,110439.00140000001,0.0,1.1043900140000014,-0.010015008999999742
2021-10-08,0.0,110439.00140000001,3.0,110439.00140000001,0.0,1.1043900140000014,-0.010015008999999742
2021-10-11,0.0,110439.00140000001,3.0,110439.00140000001,0.0,1.1043900140000014,-0.010015008999999742
2021-10-12,0.0,110439.00140000001,3.0,110439.00140000001,0.0,1.1043900140000014,-0.010015008999999742
2021-10-13,0.0,110439.00140000001,3.0,110439.00140000001,0.0,1.1043900140000014,-0.010015008999999742
2021-10-14,0.0,110439.00140000001,3.0,110439.00140000001,0.0,1.1043900140000014,-0.010015008999999742
2021-10-15,0.0,110439.00140000001,3.0,110439.00140000001,0.0,1.1043900140000014,-0.010015008999999742
2021-10-18,0.0,110439.00140000001,3.0,110439.00140000001,0.0,1.1043900140000014,-0.010015008999999742
2021-10-19,0.0,110439.00140000001,3.0,110439.00140000001,0.0,1.1043900140000014,-0.010015008999999742
2021-10-20,0.0,110439.00140000001,3.0,110439.00140000001,0.0,1.1043900140000014,-0.010015008999999742
2021-10-21,0.0,110439.00140000001,3.0,110439.00140000001,0.0,1.1043900140000014,-0.010015008999999742
2021-10-22,45311.999500000005,65079.50180000001,3.5,110391.50130000002,-0.00043010258511799737,1.1039150130000015,-0.010490009999999605
2021-10-25,45554.9988,65079.50180000001,3.5,110634.50060000001,0.0022012500703258997,1.1063450060000015,-0.008060016999999586
2021-10-26,45595.9991,65079.50180000001,3.5,110675.50090000001,0.0003705923539008005,1.1067550090000013,-0.007650013999999761
2021-10-27,45394.0002,65079.50180000001,3.5,110473.50200000001,-0.0018251455684173967,1.1047350200000012,-0.009670002999999872
2021-10-28,45832.0007,65079.50180000001,3.5,110911.5025,0.003964756181984663,1.1091150250000013,-0.005289997999999851
2021-10-29,45925.0,65079.50180000001,3.5,111004.50180000001,0.0008385000464672387,1.1100450180000012,-0.004360004999999889
2021-11-01,46004.0009,65079.50180000001,3.5,111083.50270000001,0.000711690955942812,1.1108350270000011,-0.003569995999999964
2021-11-02,46189.9994,65079.50180000001,3.5,111269.50120000001,0.0016744025483452774,1.1126950120000012,-0.0017100109999999002
2021-11-03,46472.000100000005,65079.50180000001,3.5,111551.50190000002,0.0025343934947019697,1.1155150190000014,0.0
2021-11-04,46691.000400000004,65079.50180000001,3.5,111770.50220000002,0.0019632214382583335,1.1177050220000013,0.0
2021-11-05,46852.999899999995,65079.50180000001,3.5,111932.50170000001,0.0014493940423574436,1.119325017000001,0.0
2021-11-08,46892.9993,65079.50180000001,3.5,111972.50110000002,0.00035735286348925754,1.1197250110000012,0.0
2021-11-09,46738.000499999995,65079.50180000001,3.5,111817.50230000001,-0.0013842577282576762,1.1181750230000012,-0.0015499880000000577
2021-11-10,46361.999500000005,65079.50180000001,3.5,111441.50130000002,-0.0033626310037868645,1.1144150130000012,-0.0053099979999999825
2021-11-11,46376.9989,65079.50180000001,3.5,111456.5007,0.00013459438203011764,1.114565007000001,-0.005160004000000162
2021-11-12,46726.9989,65079.50180000001,3.5,111806.5007,0.003140238548687835,1.1180650070000009,-0.0016600040000003258
2021-11-15,46742.9993,65079.50180000001,3.5,111822.50110000002,0.00014310795794370001,1.118225011000001,-0.0015000000000002789
2021-11-16,46927.999899999995,65079.50180000001,3.5,112007.50170000001,0.0016544130043607552,1.120075017000001,0.0
2021-11-17,46814.0015,65079.50180000001,3.5,111893.50330000001,-0.0010177746871394833,1.118935033000001,-0.0011399839999999273
2021-11-18,46973.0011,65079.50180000001,3.5,112052.50290000002,0.0014209904535182893,1.120525029000001,0.0
2021-11-19,46889.0015,65079.50180000001,3.5,111968.50330000001,-0.0007496450130611843,1.119685033000001,-0.000839996000000065
2021-11-22,46757.0007,65079.50180000001,3.5,111836.5025,-0.0011789101051600248,1.1183650250000008,-0.0021600040000002707
2021-11-23,46819.0002,65079.50180000001,3.5,111898.50200000001,0.0005543762422290932,1.1189850200000007,-0.0015400090000003974
2021-11-24,46944.0002,65079.50180000001,3.5,112023.50200000001,0.001117083765786342,1.1202350200000009,-0.000290009000000202
2021-11-26,45897.000100000005,65079.50180000001,3.5,110976.50190000002,-0.0093462539673147,1.109765019000001,-0.010760010000000042
2021-11-29,46460.0006,65079.50180000001,3.5,111539.50240000001,0.005073150535122473,1.115395024000001,-0.0051300050000000486
2021-11-30,45555.9998,65079.50180000001,3.5,110635.50160000002,-0.008104759126126404,1.106355016000001,-0.014170012999999981
2021-12-01,45050.0,65079.50180000001,3.5,110129.50180000001,-0.00457357532331204,1.101295018000001,-0.019230011000000102
2021-12-02,45739.9994,65079.50180000001,3.5,110819.50120000001,0.006265345695044333,1.108195012000001,-0.012330017000000026
2021-12-03,45342.001299999996,65079.50180000001,3.5,110421.5031,-0.003591408512854888,1.104215031000001,-0.016309998000000103
2021-12-06,45879.0009,65079.50180000001,3.5,110958.50270000001,0.004863179588433075,1.1095850270000012,-0.010940001999999893
2021-12-07,46827.999899999995,65079.50180000001,3.5,111907.50170000001,0.008552737977781,1.1190750170000012,-0.001450011999999834
2021-12-08,46951.9989,65079.50180000001,3.5,112031.5007,0.0011080490415416033,1.1203150070000012,-0.00021002199999986537
2021-12-09,46635.0006,65079.50180000001,3.5,111714.50240000001,-0.0028295461367500163,1.1171450240000014,-0.003380004999999686
2021-12-10,47073.998999999996,65079.50180000001,3.5,112153.50080000001,0.003929645574825447,1.1215350080000013,0.0
2021-12-13,46657.0007,65079.50180000001,3.5,111736.5025,-0.0037181032872404263,1.1173650250000013,-0.004169982999999933
2021-12-14,46335.9985,65079.50180000001,3.5,111415.50030000001,-0.0028728498997002694,1.1141550030000016,-0.00738000499999969
2021-12-15,47060.0006,65079.50180000001,3.5,112139.50240000001,0.00649821701693698,1.1213950240000017,-0.00013998399999959332
2021-12-16,46645.0012,65079.50180000001,3.5,111724.50300000001,-0.00370074229970907,1.1172450300000016,-0.004289977999999639
2021-12-17,45986.999500000005,65079.50180000001,3.5,111066.50130000002,-0.005889502144395209,1.1106650130000018,-0.010869994999999522
2021-12-20,45498.0011,65079.50180000001,3.5,110577.50290000002,-0.004402753253919256,1.1057750290000017,-0.01575997899999959
2021-12-21,46305.9998,65079.50180000001,3.5,111385.50160000002,0.007307080362727092,1.1138550160000016,-0.007679991999999691
2021-12-22,46769.0002,65079.50180000001,3.5,111848.50200000001,0.0041567384744800595,1.1184850200000014,-0.0030499879999998925
2021-12-23,47060.0006,65079.50180000001,3.5,112139.50240000001,0.002601737124740433,1.1213950240000015,-0.00013998399999981537
2021-12-27,47726.001000000004,65079.50180000001,3.5,112805.50280000002,0.005939034735720439,1.1280550280000015,0.0
2021-12-28,47686.999500000005,65079.50180000001,3.5,112766.50130000002,-0.0003457411121968734,1.1276650130000014,-0.0003900150000000213
2021-12-29,47748.0011,65079.50180000001,3.5,112827.50290000002,0.0005409549759614052,1.1282750290000014,0.0
2021-12-30,47616.000400000004,65079.50180000001,3.5,112695.50220000002,-0.001169933718350502,1.1269550220000015,-0.001320006999999901
2021-12-31,47495.9991,65079.50180000001,3.5,112575.50090000001,-0.0010648277673677153,1.1257550090000015,-0.002520019999999956
2022-01-03,47770.9991,65079.50180000001,3.5,112850.50090000001,0.00244280503130323,1.1285050090000015,0.0
2022-01-04,47754.9988,65079.50180000001,3.5,112834.50060000001,-0.00014178315446000678,1.1283450060000015,-0.00016000299999996415
2022-01-05,46838.000499999995,65079.50180000001,3.5,111917.50230000001,-0.008126931879202215,1.1191750230000015,-0.009329986000000012
2022-01-06,46794.0002,65079.50180000001,3.5,111873.50200000001,-0.0003931494100185562,1.1187350200000015,-0.009769989000000034
2022-01-07,46608.999599999996,65079.50180000001,3.5,111688.50140000001,-0.0016536587904435462,1.1168850140000015,-0.011619994999999994
